
10월 11, 2024 18:18:13.635 NEW SESSION
10월 11, 2024 18:19:17.86 [10516:7080:1011/181917.085:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:17.87 [10516:7080:1011/181917.086:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:17.642 [10516:7080:1011/181917.642:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:17.642 [10516:7080:1011/181917.642:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:18.609 [10516:7080:1011/181918.609:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:18.610 [10516:7080:1011/181918.609:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:20.766 [10516:7080:1011/181920.766:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:20.766 [10516:7080:1011/181920.766:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:21.00 [10516:7080:1011/181921.000:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:21.164 [10516:7080:1011/181921.164:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:21.211 [10516:7080:1011/181921.210:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:21.278 [10516:7080:1011/181921.277:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:21.278 [10516:7080:1011/181921.278:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:22.108 [10516:7080:1011/181922.107:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:22.109 [10516:7080:1011/181922.108:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:22.672 [10516:7080:1011/181922.672:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:22.673 [10516:7080:1011/181922.672:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:23.249 [10516:7080:1011/181923.248:ERROR:CONSOLE(1)] "Unknown VE context: -ms-flex-direction", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:23.249 [10516:7080:1011/181923.249:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 11, 2024 18:19:40.140 [10516:10300:1011/181940.139:ERROR:registration_request.cc(291)] Registration response error message: DEPRECATED_ENDPOINT

10월 14, 2024 09:23:35.73 NEW SESSION
10월 14, 2024 09:23:35.73 Created TensorFlow Lite XNNPACK delegate for CPU.
10월 14, 2024 09:24:56.193 [1088:872:1014/092456.192:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:56.569 [1088:872:1014/092456.569:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:56.896 [1088:872:1014/092456.895:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:57.364 [1088:872:1014/092457.364:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:57.901 [1088:872:1014/092457.901:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:58.915 [1088:872:1014/092458.915:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:58.976 [1088:872:1014/092458.975:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:24:59.461 [1088:872:1014/092459.460:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:25:00.370 [1088:872:1014/092500.369:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:25:01.154 [1088:872:1014/092501.154:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:25:01.692 [1088:872:1014/092501.692:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:26:04.804 [1088:872:1014/092604.803:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:26:05.13 [1088:872:1014/092605.013:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 09:26:05.117 [1088:872:1014/092605.117:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 10:03:30.515 [1088:872:1014/100330.515:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 10:03:31.51 [1088:872:1014/100331.050:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
10월 14, 2024 10:03:31.594 [1088:872:1014/100331.594:ERROR:CONSOLE(1)] "Unknown VE context: -webkit-text-size-adjust", source: devtools://devtools/bundled/devtools-frontend/front_end/ui/visual_logging/visual_logging.js (1)
